account_id,customer_id,account_number,account_type,currency,balance,open_date,status
16600,8265,11890649283724413759370,CHECKING,XOF,9684975.96,2021-04-06,ACTIVE
16601,8265,64143541365526612313716,CHECKING,XOF,8993668.4,2018-12-12,ACTIVE
16602,8266,51431060544694118364712,SAVINGS,XOF,4056354.55,2021-07-13,ACTIVE
16603,8267,55753287926040472580711,CHECKING,XOF,9472025.58,2016-12-06,BLOCKED
16604,8268,54928012906391568954905,SAVINGS,XOF,4530734.87,2021-07-22,ACTIVE
16605,8268,35977642573828070584494,CHECKING,XOF,9980933.74,2024-04-15,ACTIVE
16606,8268,4131704737572382405658,CHECKING,XOF,7419621.19,2026-06-08,ACTIVE
16607,8269,12069799528040765201863,CHECKING,XOF,7882723.34,2018-07-11,ACTIVE
16608,8269,78357904809141765533268,CHECKING,XOF,3036490.92,2022-01-26,ACTIVE
16609,8269,88770867322994064694978,CHECKING,XOF,1049889.73,2023-05-10,ACTIVE
16610,8270,5607937447975146779585,CHECKING,XOF,9563584.54,2018-10-22,ACTIVE
16611,8270,96815154528584818824351,BUSINESS,XOF,7103640.54,2020-11-06,ACTIVE
16612,8271,39433560762678814849032,CHECKING,XOF,5391485.59,2017-05-18,ACTIVE
16613,8271,14501798097627141503177,CHECKING,XOF,1426678.6,2017-08-23,ACTIVE
16614,8272,66541354995652882367523,SAVINGS,XOF,376637.57,2022-10-29,ACTIVE
16615,8272,79569740735062070424786,SAVINGS,XOF,7432248.37,2023-08-15,ACTIVE
16616,8273,59327259112745875925228,SAVINGS,XOF,6945675.04,2018-05-25,ACTIVE
16617,8273,78686240910291168923319,CHECKING,XOF,7607737.15,2022-08-06,BLOCKED
16618,8273,12328162754268047813307,BUSINESS,XOF,5777025.93,2016-11-15,ACTIVE
16619,8274,42863918009854270996664,CHECKING,XOF,7440762.69,2024-06-27,ACTIVE
16620,8275,76726760199693058371923,CHECKING,XOF,9430476.91,2019-06-27,ACTIVE
16621,8275,20233356623546578835389,CHECKING,XOF,9048130.82,2018-02-04,ACTIVE
16622,8276,79055616410435892099346,CHECKING,XOF,9077561.67,2024-08-17,ACTIVE
16623,8277,49190158426699269424699,SAVINGS,XOF,6452068.29,2022-11-12,ACTIVE
16624,8277,99352831657314598040872,CHECKING,XOF,3011505.57,2019-06-22,ACTIVE
16625,8278,57332046977440343565843,SAVINGS,XOF,9431311.01,2020-07-17,ACTIVE
16626,8278,17146797480922496127713,BUSINESS,XOF,340411.2,2022-03-08,BLOCKED
16627,8279,52392630800982048228932,CHECKING,XOF,3870467.06,2017-08-18,ACTIVE
16628,8279,48847868752604838804389,CHECKING,XOF,9080787.26,2020-03-29,ACTIVE
16629,8279,68358800229846176061475,CHECKING,XOF,5620306.79,2022-12-06,ACTIVE
16630,8280,61994744586820484174898,CHECKING,XOF,8589838.62,2020-04-05,ACTIVE
16631,8280,79717337582997089633410,CHECKING,XOF,2850830.46,2018-08-01,ACTIVE
16632,8280,26975909262882073773805,CHECKING,XOF,3151878.63,2017-09-24,ACTIVE
16633,8281,79414572511669616643924,CHECKING,XOF,3170440.0,2022-06-08,ACTIVE
16634,8282,90116137965480907540104,CHECKING,XOF,8826515.71,2026-07-28,ACTIVE
16635,8282,64513178294985532586860,BUSINESS,XOF,8646088.88,2021-06-23,ACTIVE
16636,8283,19946429316501165060164,CHECKING,XOF,7294232.31,2024-01-31,ACTIVE
16637,8284,80514935438225060119133,CHECKING,XOF,4739652.65,2025-04-02,ACTIVE
16638,8285,86973924995164656022710,BUSINESS,XOF,4627202.64,2026-06-12,ACTIVE
16639,8285,58163312673780833498350,CHECKING,XOF,7122380.9,2019-05-08,ACTIVE
16640,8286,60326418593075206487716,SAVINGS,XOF,9099162.43,2017-08-19,ACTIVE
16641,8287,53063947095701713871266,CHECKING,XOF,4492233.67,2017-11-16,ACTIVE
16642,8287,27561700507571515959225,CHECKING,XOF,3913122.59,2022-06-14,ACTIVE
16643,8288,87058317326780488749045,SAVINGS,XOF,2630793.51,2022-07-30,ACTIVE
16644,8288,74802468197302062676443,SAVINGS,XOF,3841934.57,2021-04-17,ACTIVE
16645,8289,96284554905792340425332,BUSINESS,XOF,8589233.75,2024-08-23,BLOCKED
16646,8290,5362918050292657785861,BUSINESS,XOF,9109010.35,2021-05-16,ACTIVE
16647,8290,90074341505188447223377,SAVINGS,XOF,5788935.59,2025-05-17,ACTIVE
16648,8291,44178265024582286648450,CHECKING,XOF,5906680.2,2021-05-24,ACTIVE
16649,8291,80999727063366849957600,SAVINGS,XOF,2072745.44,2022-06-08,ACTIVE
16650,8291,3503560061350765647771,CHECKING,XOF,3222408.38,2017-01-13,ACTIVE
16651,8292,55600281443765170329203,SAVINGS,XOF,5145053.25,2020-12-19,CLOSED
16652,8293,69166427931732209684359,CHECKING,XOF,2990787.38,2020-08-10,ACTIVE
16653,8293,15905744178983697880511,CHECKING,XOF,4577415.79,2025-02-12,ACTIVE
16654,8294,19225057104734304788626,CHECKING,XOF,5736923.2,2020-03-05,ACTIVE
16655,8294,52737510799827511347724,SAVINGS,XOF,6741023.98,2026-03-12,CLOSED
16656,8295,91865319888516522627767,SAVINGS,XOF,3334892.15,2021-08-18,ACTIVE
16657,8295,37269997538448491018534,SAVINGS,XOF,2423901.18,2026-03-11,ACTIVE
16658,8295,41433920840640674877566,SAVINGS,XOF,6455458.32,2024-02-21,ACTIVE
16659,8296,13769707306271465332938,CHECKING,XOF,9696153.46,2018-12-25,ACTIVE
16660,8296,39159315169925139715838,CHECKING,XOF,4414285.1,2020-12-24,ACTIVE
16661,8296,69806142905609511494365,SAVINGS,XOF,7190112.22,2019-09-18,CLOSED
16662,8297,66157745169950834362497,CHECKING,XOF,5301338.87,2024-12-16,ACTIVE
16663,8297,96706901772530162442001,BUSINESS,XOF,4085255.61,2017-04-10,ACTIVE
16664,8297,42706181918530328339139,CHECKING,XOF,3182882.19,2023-02-07,ACTIVE
16665,8298,25937022526537685400250,CHECKING,XOF,6967532.01,2020-08-24,ACTIVE
16666,8299,11884094305757955744663,CHECKING,XOF,3980122.64,2021-08-17,ACTIVE
16667,8299,49837493771111741596988,CHECKING,XOF,3909415.32,2019-12-27,ACTIVE
16668,8300,91196176117147766488715,CHECKING,XOF,4439117.01,2022-02-22,ACTIVE
16669,8300,23989083682744219365950,CHECKING,XOF,1138864.52,2025-12-03,BLOCKED
16670,8300,36540440071593501676169,CHECKING,XOF,1478333.04,2018-11-23,ACTIVE
16671,8301,89104651508464587852409,CHECKING,XOF,2703919.47,2026-02-25,ACTIVE
16672,8301,96744098855065287813823,CHECKING,XOF,6705145.74,2024-03-19,ACTIVE
16673,8301,79530204181668860190664,CHECKING,XOF,6201919.89,2019-11-18,ACTIVE
16674,8302,25592212594978222946143,CHECKING,XOF,3557800.02,2025-11-14,ACTIVE
16675,8302,70171375059658938006095,CHECKING,XOF,2615922.92,2017-01-05,ACTIVE
16676,8303,46148903212797198168138,SAVINGS,XOF,8558750.36,2020-01-20,BLOCKED
16677,8303,1471291904434406701061,BUSINESS,XOF,7737226.23,2023-06-26,ACTIVE
16678,8304,743053665557520215229,CHECKING,XOF,3062730.26,2022-10-18,ACTIVE
16679,8304,21315842780249261250659,CHECKING,XOF,5152852.05,2021-05-16,ACTIVE
16680,8305,8079345141062966111840,CHECKING,XOF,2889368.77,2024-09-21,ACTIVE
16681,8305,53670767549043734266216,CHECKING,XOF,8899920.32,2023-03-30,ACTIVE
16682,8305,50188386936300858010195,SAVINGS,XOF,3959090.05,2021-05-26,ACTIVE
16683,8306,47233201921750928056108,CHECKING,XOF,9311086.73,2017-10-11,ACTIVE
16684,8306,39182415017390254136253,CHECKING,XOF,3078192.75,2022-04-17,ACTIVE
16685,8307,96973376007845914708144,CHECKING,XOF,9759320.14,2021-02-05,ACTIVE
16686,8307,37776717151068523494727,SAVINGS,XOF,1877323.43,2022-10-10,ACTIVE
16687,8307,8785528382797121449281,SAVINGS,XOF,4652127.88,2019-06-25,ACTIVE
16688,8308,94851664290967587477481,BUSINESS,XOF,5032123.95,2025-02-01,ACTIVE
16689,8308,68290620976993996440363,CHECKING,XOF,1632121.35,2022-07-01,ACTIVE
16690,8308,9889832747243801170428,CHECKING,XOF,9534976.76,2024-03-16,ACTIVE
16691,8309,76263016652053846105788,CHECKING,XOF,3459900.02,2020-10-23,ACTIVE
16692,8309,15292255043747345352701,CHECKING,XOF,3537422.09,2017-04-24,ACTIVE
16693,8310,53666202940777979751961,SAVINGS,XOF,1446373.39,2021-05-20,ACTIVE
16694,8311,19005494855252589227749,CHECKING,XOF,1044054.86,2017-04-17,ACTIVE
16695,8311,39455335546350303279675,CHECKING,XOF,9212796.52,2019-01-31,ACTIVE
16696,8312,85202656966791381832023,CHECKING,XOF,5608221.74,2018-04-11,ACTIVE
16697,8312,94100744040856241133289,SAVINGS,XOF,7805233.83,2017-11-13,ACTIVE
16698,8313,96137864836046100667487,SAVINGS,XOF,4227255.05,2017-03-04,ACTIVE
16699,8313,15018464410790485551446,CHECKING,XOF,976372.95,2016-09-26,ACTIVE
16700,8314,42503088200070572614413,CHECKING,XOF,8402217.6,2017-04-14,ACTIVE
16701,8315,86437430344532060980880,CHECKING,XOF,2719213.09,2018-11-02,ACTIVE
16702,8315,53002648551430262665296,CHECKING,XOF,3508482.1,2017-09-13,ACTIVE
16703,8316,18024978434154305441477,SAVINGS,XOF,6982881.11,2018-07-18,ACTIVE
16704,8316,42105371999727138851041,SAVINGS,XOF,3891785.66,2023-06-02,ACTIVE
16705,8317,44501146736321239504105,CHECKING,XOF,2471780.05,2020-10-22,ACTIVE
16706,8318,32172632849544450651693,CHECKING,XOF,7438983.08,2017-03-30,ACTIVE
16707,8318,15640343373166187861197,BUSINESS,XOF,6343465.19,2026-06-06,ACTIVE
16708,8318,43231704512257224461704,CHECKING,XOF,3038762.29,2021-03-31,BLOCKED
16709,8319,45971080214261909686560,CHECKING,XOF,1907038.84,2025-08-12,ACTIVE
16710,8319,86684843938769544147714,CHECKING,XOF,402046.68,2020-12-23,ACTIVE
16711,8320,34431338386205474070799,SAVINGS,XOF,95346.68,2021-12-28,ACTIVE
16712,8320,75581323872403401000230,CHECKING,XOF,1586251.93,2021-09-18,ACTIVE
16713,8320,65151320294777454622402,CHECKING,XOF,4250328.89,2018-03-17,ACTIVE
16714,8321,72399202640730588749033,SAVINGS,XOF,2056352.23,2017-06-03,ACTIVE
16715,8321,58271367428612237232170,CHECKING,XOF,4002337.67,2022-02-10,ACTIVE
16716,8321,56571180327719764791206,CHECKING,XOF,331218.36,2025-01-10,ACTIVE
16717,8322,48003087234174613986681,CHECKING,XOF,833773.18,2020-12-07,ACTIVE
16718,8323,28315580954647108107598,CHECKING,XOF,4251314.59,2024-12-13,ACTIVE
16719,8323,58402213759067245781797,CHECKING,XOF,2938130.76,2019-12-05,ACTIVE
16720,8324,64325315884212305313313,SAVINGS,XOF,2016441.3,2019-12-13,ACTIVE
16721,8324,95882504354852572791210,SAVINGS,XOF,1511245.64,2024-06-15,ACTIVE
16722,8324,73370344466465235209066,CHECKING,XOF,950595.46,2019-08-10,ACTIVE
16723,8325,44041668478281140578349,CHECKING,XOF,8840011.73,2026-06-11,ACTIVE
16724,8325,4243082362845142707535,SAVINGS,XOF,21786.98,2022-06-03,ACTIVE
16725,8326,13591568619498533190372,CHECKING,XOF,3046650.28,2020-04-27,ACTIVE
16726,8327,88258552533323436730710,CHECKING,XOF,9632396.49,2021-05-10,ACTIVE
16727,8327,30996638292553561349729,SAVINGS,XOF,4766357.59,2022-01-19,ACTIVE
16728,8327,52176024072490918920763,SAVINGS,XOF,1298342.22,2025-06-05,ACTIVE
16729,8328,94326562344640979318596,CHECKING,XOF,2315992.0,2024-02-06,ACTIVE
16730,8328,72357373912084274949683,SAVINGS,XOF,3884226.83,2020-06-02,ACTIVE
16731,8329,71233746072420549280278,CHECKING,XOF,5174985.46,2017-03-06,ACTIVE
16732,8330,67919898288759739840066,SAVINGS,XOF,6325707.01,2025-01-21,ACTIVE
16733,8331,95314290005201793993350,CHECKING,XOF,6269500.72,2020-11-17,ACTIVE
16734,8331,9960035193333085444869,SAVINGS,XOF,4480786.7,2024-07-17,ACTIVE
16735,8331,29009849761749580659215,CHECKING,XOF,1489396.28,2024-04-15,ACTIVE
16736,8332,43450625511942020571561,SAVINGS,XOF,5915853.88,2023-08-27,ACTIVE
16737,8332,65372784151228875066678,SAVINGS,XOF,6494345.73,2024-08-16,ACTIVE
16738,8333,35273176358205293128000,CHECKING,XOF,58133.31,2020-04-27,ACTIVE
16739,8334,1300241445251185063460,CHECKING,XOF,6145355.45,2025-02-21,ACTIVE
16740,8334,21083612959036371527545,CHECKING,XOF,3964672.11,2016-11-15,ACTIVE
16741,8334,41978982232448034238642,CHECKING,XOF,4480799.1,2020-10-20,BLOCKED
16742,8335,27075108621127876994008,BUSINESS,XOF,7215475.34,2019-11-03,ACTIVE
16743,8336,60124798466970696013176,SAVINGS,XOF,1683309.35,2018-01-20,ACTIVE
16744,8336,86242757088003391823944,SAVINGS,XOF,4297708.3,2026-05-22,ACTIVE
16745,8337,80965524467995553080497,CHECKING,XOF,2228389.91,2017-10-26,ACTIVE
16746,8338,77479733257374729122486,SAVINGS,XOF,1565654.13,2024-03-01,ACTIVE
16747,8338,31907508399986872650616,BUSINESS,XOF,1858117.35,2016-09-13,ACTIVE
16748,8338,2124684364360000945271,CHECKING,XOF,5997584.58,2017-12-29,ACTIVE
16749,8339,93119078946798521818866,CHECKING,XOF,7327753.56,2023-10-31,ACTIVE
16750,8339,86593329138222042432081,CHECKING,XOF,1090015.48,2026-06-06,ACTIVE
16751,8340,2076324545682215465271,CHECKING,XOF,3755185.41,2021-11-21,ACTIVE
16752,8340,21231208456113092799590,SAVINGS,XOF,552771.93,2018-06-25,ACTIVE
16753,8340,65694898294738725997251,CHECKING,XOF,8787260.16,2023-11-23,ACTIVE
16754,8341,87788482479120055491786,CHECKING,XOF,8998224.7,2020-05-07,ACTIVE
16755,8342,91451201142431473136057,CHECKING,XOF,9173207.55,2018-07-31,ACTIVE
16756,8342,5825288959783895777203,CHECKING,XOF,8404631.31,2017-09-01,ACTIVE
16757,8342,18338149067115391758,CHECKING,XOF,5291600.86,2017-10-02,ACTIVE
16758,8343,63473785887676733978145,CHECKING,XOF,7933337.67,2020-04-16,ACTIVE
16759,8343,90212055489980427576824,CHECKING,XOF,4726687.3,2020-03-31,ACTIVE
16760,8344,6240308012517117514475,CHECKING,XOF,7454359.25,2019-08-08,ACTIVE
16761,8345,3468013632528241726951,CHECKING,XOF,3122387.66,2022-10-18,ACTIVE
16762,8346,38600716699173018301012,SAVINGS,XOF,6672774.8,2019-10-26,ACTIVE
16763,8347,87490825790419981624378,CHECKING,XOF,7362063.69,2022-05-28,ACTIVE
16764,8348,10023434113636976311620,CHECKING,XOF,8346161.92,2020-03-27,ACTIVE
16765,8349,42714495415938033013593,CHECKING,XOF,6094600.73,2019-11-16,ACTIVE
16766,8349,53277754573488427104578,CHECKING,XOF,9906337.54,2025-06-07,ACTIVE
16767,8349,99286487486599830030101,CHECKING,XOF,3119754.97,2024-02-08,ACTIVE
16768,8350,39029605174761936103979,SAVINGS,XOF,1222172.5,2021-04-23,ACTIVE
16769,8350,91327764534586379103187,CHECKING,XOF,9637655.61,2024-03-09,ACTIVE
16770,8351,75011731254975721518430,BUSINESS,XOF,5592480.87,2019-05-19,ACTIVE
16771,8351,82411720817928933513225,BUSINESS,XOF,1436294.77,2021-06-04,ACTIVE
16772,8352,13403705004206911365548,CHECKING,XOF,2664914.58,2023-06-25,ACTIVE
16773,8352,29512549436948684768134,CHECKING,XOF,1601363.4,2019-01-20,ACTIVE
16774,8353,82647612161608873399258,CHECKING,XOF,3919399.1,2019-01-05,ACTIVE
16775,8353,84550558973916316210080,SAVINGS,XOF,6986953.62,2025-07-16,ACTIVE
16776,8354,5544081316378229022004,CHECKING,XOF,3172738.48,2019-10-26,BLOCKED
16777,8354,45119803327413631474026,CHECKING,XOF,2632043.02,2021-06-16,ACTIVE
16778,8354,99494239070874051214552,CHECKING,XOF,268223.01,2025-11-18,ACTIVE
16779,8355,62746747520094142225937,SAVINGS,XOF,2997348.9,2026-06-02,ACTIVE
16780,8355,61470784162233306048897,CHECKING,XOF,4206195.92,2023-07-28,ACTIVE
16781,8356,3912489461865420279084,BUSINESS,XOF,8849994.4,2020-02-19,ACTIVE
16782,8357,93155410780830188565770,CHECKING,XOF,1259419.02,2020-02-22,CLOSED
16783,8358,14573299229753494793309,CHECKING,XOF,2444920.86,2024-04-05,ACTIVE
16784,8358,39072540694039398462584,CHECKING,XOF,4724880.16,2022-02-17,ACTIVE
16785,8359,6472293018004016429972,SAVINGS,XOF,9372603.57,2017-03-30,ACTIVE
16786,8359,29777206602338181913436,SAVINGS,XOF,3657392.52,2022-03-21,BLOCKED
16787,8360,62636759617392458028708,CHECKING,XOF,196260.96,2020-12-06,ACTIVE
16788,8361,72013880930212895940347,SAVINGS,XOF,2194474.03,2017-12-02,ACTIVE
16789,8361,20442105027666681781762,SAVINGS,XOF,9282517.19,2023-05-17,ACTIVE
16790,8361,26051118592544293624110,SAVINGS,XOF,485013.3,2016-10-16,ACTIVE
16791,8362,42497031015048364458574,CHECKING,XOF,3163584.56,2024-03-05,ACTIVE
16792,8363,78113269714753048054578,SAVINGS,XOF,6428095.7,2022-05-17,ACTIVE
16793,8364,56236667133271095183999,CHECKING,XOF,5137539.56,2025-10-05,ACTIVE
16794,8365,34576344375950373759795,CHECKING,XOF,2614051.35,2025-07-21,ACTIVE
16795,8365,15688039253170717223303,BUSINESS,XOF,5041494.65,2020-06-01,ACTIVE
16796,8365,19874867272027356523614,CHECKING,XOF,5116252.15,2017-04-29,ACTIVE
16797,8366,96240380295740043217176,SAVINGS,XOF,565537.47,2020-02-21,ACTIVE
16798,8366,794403527581287753493,CHECKING,XOF,7491066.68,2020-01-28,ACTIVE
16799,8367,92520943593183959093688,SAVINGS,XOF,1611273.72,2026-04-15,ACTIVE
16800,8367,36755876956093997910915,SAVINGS,XOF,7006964.62,2025-12-01,ACTIVE
16801,8367,76491483562320383924756,SAVINGS,XOF,2576793.64,2026-01-11,ACTIVE
16802,8368,13856769089980857992148,BUSINESS,XOF,8886459.02,2016-11-03,ACTIVE
16803,8368,66446377791067193069773,CHECKING,XOF,8527034.0,2021-04-13,ACTIVE
16804,8369,32680107032054118192280,CHECKING,XOF,9546987.07,2024-07-28,BLOCKED
16805,8369,37418165419724935395737,BUSINESS,XOF,9911652.84,2021-02-21,ACTIVE
16806,8370,70980343626792944342479,SAVINGS,XOF,9662456.72,2020-07-23,ACTIVE
16807,8370,49245081211719140666724,SAVINGS,XOF,694088.97,2021-11-29,ACTIVE
16808,8370,30092148699564636569962,CHECKING,XOF,9485607.83,2024-02-15,ACTIVE
16809,8371,87033237042398874502749,SAVINGS,XOF,3059530.95,2024-06-14,ACTIVE
16810,8371,52967175323431494799010,CHECKING,XOF,7010765.8,2017-01-02,ACTIVE
16811,8371,70398527472728051786660,CHECKING,XOF,6431453.02,2017-03-11,ACTIVE
16812,8372,84072942394821795217842,CHECKING,XOF,7764824.69,2025-11-20,ACTIVE
16813,8372,10978265927676654093939,SAVINGS,XOF,4345273.82,2025-08-18,BLOCKED
16814,8373,86584086402074314165715,CHECKING,XOF,3294247.83,2020-08-09,ACTIVE
16815,8374,22517313627396542992884,SAVINGS,XOF,8940450.51,2017-04-06,BLOCKED
16816,8374,70861417617807836604083,CHECKING,XOF,3831979.33,2024-03-10,ACTIVE
16817,8374,31934741375887455768911,CHECKING,XOF,5116358.58,2025-04-09,ACTIVE
16818,8375,60881586363008818702209,CHECKING,XOF,7731068.57,2017-10-04,CLOSED
16819,8375,79267379208819355743878,CHECKING,XOF,5451103.49,2021-11-09,ACTIVE
16820,8376,60246462340553829026674,CHECKING,XOF,963814.71,2024-07-30,ACTIVE
16821,8376,58572819064039211003265,SAVINGS,XOF,4713356.87,2021-10-23,ACTIVE
16822,8376,96977368958867652335123,CHECKING,XOF,5414509.39,2020-01-05,ACTIVE
16823,8377,56744934207997196158511,CHECKING,XOF,7308377.02,2019-10-22,ACTIVE
16824,8377,25410551360820637233432,BUSINESS,XOF,9025533.22,2021-09-29,ACTIVE
16825,8378,78939570756242258162182,SAVINGS,XOF,8977250.28,2020-02-20,ACTIVE
16826,8379,27101886033308449552233,CHECKING,XOF,8399790.57,2018-08-30,ACTIVE
16827,8379,16081955974908279859290,SAVINGS,XOF,1061437.89,2019-05-25,ACTIVE
16828,8379,68852210766337029860973,CHECKING,XOF,3918672.94,2020-12-23,ACTIVE
16829,8380,60939275830075099962900,CHECKING,XOF,2667711.37,2021-03-31,ACTIVE
16830,8380,83047170082755318804860,CHECKING,XOF,2961899.07,2024-06-04,ACTIVE
16831,8380,78714085700567012282967,CHECKING,XOF,5576702.96,2019-12-24,ACTIVE
16832,8381,2518625394335354230602,CHECKING,XOF,8253738.07,2017-03-16,ACTIVE
16833,8381,21114043151098078645010,SAVINGS,XOF,3540090.5,2022-06-28,ACTIVE
16834,8381,99878790954220005510326,SAVINGS,XOF,8611540.29,2024-12-23,ACTIVE
16835,8382,28630670649472747281815,CHECKING,XOF,8647526.42,2022-04-05,ACTIVE
16836,8382,38779230691634419068318,CHECKING,XOF,4522623.79,2022-09-13,BLOCKED
16837,8383,89281727627664753709582,SAVINGS,XOF,5296505.06,2017-04-17,ACTIVE
16838,8383,56524994963972601394021,CHECKING,XOF,1885146.78,2025-01-04,ACTIVE
16839,8384,26931796080572375859497,CHECKING,XOF,1615594.98,2024-12-08,ACTIVE
16840,8384,5203097186039495661686,BUSINESS,XOF,2160066.65,2023-11-16,ACTIVE
16841,8384,91664615075994420751439,CHECKING,XOF,6318854.46,2025-09-23,ACTIVE
16842,8385,32083930343077789411076,CHECKING,XOF,9720098.83,2021-12-30,ACTIVE
16843,8385,38372932373351339852319,CHECKING,XOF,5236636.84,2024-03-11,ACTIVE
16844,8385,99009378089045783486771,CHECKING,XOF,5835357.63,2017-02-06,ACTIVE
16845,8386,58514114956245210283478,CHECKING,XOF,7903775.23,2024-12-24,ACTIVE
16846,8386,23895624450803309043889,BUSINESS,XOF,3567209.71,2018-08-19,ACTIVE
16847,8387,94538814831142703969504,CHECKING,XOF,1081629.1,2021-02-05,ACTIVE
16848,8388,360023745786447177361,SAVINGS,XOF,7723303.8,2024-08-02,ACTIVE
16849,8388,55632027698737464338614,CHECKING,XOF,8034920.73,2018-11-01,ACTIVE
16850,8388,85358108184241550676015,BUSINESS,XOF,8218399.65,2019-01-08,ACTIVE
16851,8389,59413333581046677669710,CHECKING,XOF,503382.22,2024-03-02,ACTIVE
16852,8389,89529263359124002704928,CHECKING,XOF,8864354.59,2017-02-01,ACTIVE
16853,8390,26710268532613970271178,CHECKING,XOF,4156070.37,2017-01-27,BLOCKED
16854,8391,40003445880321876415441,CHECKING,XOF,7757520.53,2026-03-20,ACTIVE
16855,8391,4573187536415464791228,CHECKING,XOF,8343024.34,2017-01-19,CLOSED
16856,8392,77029630205175189653718,CHECKING,XOF,8106748.9,2023-11-22,ACTIVE
16857,8393,22822947020575033556645,BUSINESS,XOF,1998505.3,2019-06-11,ACTIVE
16858,8394,67043668535445104981683,CHECKING,XOF,1938641.54,2019-07-19,ACTIVE
16859,8394,62711273590063061277709,BUSINESS,XOF,7544971.91,2018-09-23,ACTIVE
16860,8394,74327870163349307310912,CHECKING,XOF,4729894.5,2023-08-20,ACTIVE
16861,8395,20613186737739691432648,CHECKING,XOF,4589360.24,2019-03-20,CLOSED
16862,8395,19299371213490824542913,BUSINESS,XOF,5850826.4,2024-10-09,ACTIVE
16863,8396,40744376851208985089455,SAVINGS,XOF,8058611.07,2025-07-22,ACTIVE
16864,8396,17752107534808802446668,CHECKING,XOF,8266954.8,2019-08-29,ACTIVE
16865,8396,46976070180286571174008,BUSINESS,XOF,7678724.1,2017-11-16,ACTIVE
16866,8397,64345553658161562765648,SAVINGS,XOF,2930270.58,2017-01-11,ACTIVE
16867,8397,93135543316869580609912,CHECKING,XOF,3869292.3,2026-02-03,ACTIVE
16868,8398,13277470065164497522589,CHECKING,XOF,16558.07,2022-11-20,ACTIVE
16869,8399,58168437663511670076881,CHECKING,XOF,9135445.36,2025-02-27,ACTIVE
16870,8399,64662314098908504753016,BUSINESS,XOF,505527.72,2024-04-16,ACTIVE
16871,8399,24749521080271138189306,CHECKING,XOF,6950799.58,2024-03-09,ACTIVE
16872,8400,13707320077857987111552,CHECKING,XOF,8005250.36,2023-08-14,ACTIVE
16873,8400,44548237989098924353723,CHECKING,XOF,8623732.31,2020-02-13,ACTIVE
16874,8401,61732486931965033122648,CHECKING,XOF,3851740.87,2018-12-29,ACTIVE
16875,8402,42665250674693453486014,SAVINGS,XOF,9023981.15,2024-09-02,ACTIVE
16876,8402,27942088553310390996834,CHECKING,XOF,1157837.42,2026-07-02,ACTIVE
16877,8402,51607645554298950792204,SAVINGS,XOF,834315.06,2022-07-10,ACTIVE
16878,8403,83032841569945492374531,CHECKING,XOF,2855871.64,2017-10-23,ACTIVE
16879,8404,47410135093933696105687,CHECKING,XOF,7336275.71,2016-12-07,ACTIVE
16880,8404,41001203034180188518502,SAVINGS,XOF,1733901.92,2023-05-18,BLOCKED
16881,8404,66927401280184640594535,CHECKING,XOF,8346817.24,2024-09-27,ACTIVE
16882,8405,85333835520922319880792,BUSINESS,XOF,6421981.56,2021-11-14,ACTIVE
16883,8405,43613322432943930271833,SAVINGS,XOF,7176492.86,2021-04-05,ACTIVE
16884,8405,68402563848658463815373,CHECKING,XOF,4891987.15,2019-02-13,ACTIVE
16885,8406,94191268801743400118792,CHECKING,XOF,4340396.48,2025-05-14,ACTIVE
16886,8407,89413573866644433529640,CHECKING,XOF,3898809.89,2018-04-04,ACTIVE
16887,8408,56766433217922087547551,BUSINESS,XOF,3975453.46,2021-12-12,ACTIVE
16888,8409,2678893531581953539551,CHECKING,XOF,7478746.25,2018-04-10,ACTIVE
16889,8409,54708871554713520773089,SAVINGS,XOF,4066683.46,2023-04-01,ACTIVE
16890,8409,59666494453942760374408,CHECKING,XOF,6839809.0,2021-03-31,ACTIVE
16891,8410,64529900443538670799407,SAVINGS,XOF,7026485.58,2017-06-01,ACTIVE
16892,8410,27473989850483703768950,BUSINESS,XOF,9594173.57,2022-06-10,ACTIVE
16893,8411,18831233492393820445441,CHECKING,XOF,8637105.14,2025-10-02,ACTIVE
16894,8412,95058663468762370289668,CHECKING,XOF,8578554.69,2021-03-25,ACTIVE
16895,8413,69610399688874248180282,CHECKING,XOF,5710796.76,2022-01-26,ACTIVE
16896,8413,57490764806331675831329,CHECKING,XOF,5738366.39,2022-12-19,ACTIVE
16897,8414,45463586962346936587524,SAVINGS,XOF,5299020.56,2025-08-28,ACTIVE
16898,8415,75231026807877270235453,CHECKING,XOF,7573263.08,2026-03-17,CLOSED
16899,8415,66528591567887121759018,CHECKING,XOF,2604395.19,2022-01-26,ACTIVE
16900,8416,53854349061642464117953,BUSINESS,XOF,4686824.2,2019-02-12,ACTIVE
16901,8417,86102314588456765466896,BUSINESS,XOF,3110959.9,2025-01-26,ACTIVE
16902,8417,37903368737750546594624,CHECKING,XOF,9710547.02,2018-08-14,ACTIVE
16903,8418,29498345456251008876559,CHECKING,XOF,3858189.49,2016-11-01,ACTIVE
16904,8418,48905749791240219835694,SAVINGS,XOF,1862337.61,2021-06-20,ACTIVE
16905,8419,92435572592829283476658,CHECKING,XOF,1809847.15,2018-02-15,ACTIVE
16906,8420,11895229247185333492535,BUSINESS,XOF,9513008.05,2023-02-04,ACTIVE
16907,8421,96617594843150225579185,CHECKING,XOF,7641522.41,2023-11-26,ACTIVE
